User ID,Ethnicity,Gender,Education,Party,Topic,In Support,favor,Similarity1,Similarity2,Similarity3,Similarity4,Similarity5,Similarity6,Similarity7,Similarity8,Similarity9,Similaritymax3,Similaritymax5
200004779,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.4986,0.5628,0.4611,0.4298,0.5385,0.4079,0.3948,0.4938,0.1945,0.5628,0.5385
200004823,Asian,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.696,0.7055,0.5816,0.4847,0.6065,0.5419,0.4287,0.568,0.3831,0.7055,0.6065
200004851,Black,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.0861,0.1361,0.0198,0.1174,0.1859,0.0003,0.1049,0.2021,-0.0234,0.1361,0.2021
200004875,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.5039,0.3927,0.4721,0.2589,0.4944,0.5236,0.2225,0.319,0.1173,0.4721,0.5236
200005002,Black,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.0929,0.1396,0.0447,0.0406,0.1422,0.0424,0.1092,0.1207,0.0324,0.1396,0.1422
200005216,White,Man,4-Year,I,Increasing size of House of Representatives,TRUE,1,0.61,0.6405,0.4801,0.5219,0.5733,0.4204,0.5182,0.6667,0.3112,0.6405,0.6667
200005224,Asian,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.5491,0.4841,0.5286,0.3404,0.5549,0.4859,0.4236,0.4085,0.2706,0.5286,0.5549
200005333,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.5168,0.427,0.5276,0.3085,0.3748,0.4672,0.3335,0.3519,0.5753,0.5276,0.5753
200005361,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.3869,0.4191,0.4259,0.2967,0.3095,0.442,0.2646,0.2822,0.349,0.4259,0.442
200005364,White,Man,4-Year,I,Increasing size of House of Representatives,TRUE,1,0.2158,0.2618,0.2141,0.1716,0.2306,0.2313,0.1775,0.2066,0.0148,0.2618,0.2313
200005425,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.5323,0.3052,0.5115,0.2688,0.3388,0.5515,0.2796,0.3319,0.1989,0.5115,0.5515
200005443,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.3681,0.4125,0.3122,0.2727,0.3073,0.3828,0.2267,0.286,0.1831,0.4125,0.3828
200005538,All Other,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.597,0.4215,0.6007,0.3226,0.4409,0.6551,0.2842,0.3914,0.2048,0.6007,0.6551
200005562,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.3969,0.473,0.4083,0.3909,0.3919,0.4183,0.2676,0.4494,0.2509,0.473,0.4494
200005565,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.4568,0.4789,0.4202,0.3363,0.4064,0.4775,0.2282,0.379,0.3579,0.4789,0.4775
200005578,White,Man,4-Year,R,Increasing size of House of Representatives,TRUE,1,0.6227,0.6099,0.4628,0.4797,0.5334,0.4134,0.4751,0.5552,0.3127,0.6099,0.5552
200005809,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.5817,0.3831,0.6084,0.3259,0.4562,0.6209,0.2321,0.3662,0.2519,0.6084,0.6209
200005810,Black,Woman,HS or Less,I,Increasing size of House of Representatives,TRUE,1,0.6956,0.6943,0.5725,0.4541,0.6014,0.5347,0.4074,0.541,0.3788,0.6943,0.6014
200005859,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.5793,0.6282,0.4187,0.3512,0.4507,0.4741,0.3748,0.5744,0.4171,0.6282,0.5744
200005863,White,Man,Some College,I,Increasing size of House of Representatives,TRUE,1,0.4757,0.5272,0.3982,0.3654,0.5387,0.3348,0.2752,0.4962,0.1884,0.5272,0.5387
200005981,White,Man,4-Year,I,Increasing size of House of Representatives,TRUE,1,0.6291,0.6815,0.5528,0.5027,0.6217,0.561,0.4864,0.6188,0.3107,0.6815,0.6217
200006000,White,Woman,Some College,R,Increasing size of House of Representatives,TRUE,1,0.1524,0.1124,0.1262,0.0489,0.14,0.1131,0.0742,0.121,0.0776,0.1262,0.14
200006003,White,Woman,4-Year,R,Increasing size of House of Representatives,TRUE,1,0.0956,0.1478,0.094,0.2159,0.1174,0.0817,0.1733,0.1287,0.0545,0.2159,0.1733
200006005,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.5968,0.692,0.4263,0.3737,0.5604,0.4175,0.3852,0.5549,0.2405,0.692,0.5604
200006025,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.4511,0.5158,0.3817,0.3179,0.428,0.402,0.3261,0.3673,0.2367,0.5158,0.428
200006108,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.0193,0.0613,0.0284,0.0346,0.1025,-0.0663,0.0644,0.0718,-0.0371,0.0613,0.1025
300000022,White,Man,Some College,R,Increasing size of House of Representatives,TRUE,1,0.4374,0.3617,0.346,0.4045,0.352,0.3116,0.3955,0.4372,0.1977,0.4045,0.4372
300000026,White,Woman,Some College,I,Increasing size of House of Representatives,TRUE,1,0.0455,0.05,0.096,0.0182,0.0546,0.0688,0.0444,0.0056,0.0866,0.096,0.0866
300000038,White,Woman,4-Year,R,Increasing size of House of Representatives,TRUE,1,0.3688,0.4321,0.3776,0.2616,0.2697,0.3158,0.2154,0.3105,0.3277,0.4321,0.3277
300000055,All Other,Woman,Some College,R,Increasing size of House of Representatives,TRUE,1,0.4449,0.4587,0.3005,0.4457,0.3772,0.2547,0.4534,0.4633,0.1925,0.4587,0.4633
300000056,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.5313,0.5978,0.3933,0.3223,0.5409,0.3778,0.3648,0.564,0.2701,0.5978,0.564
300000068,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.0717,0.0748,0.1468,0.0552,0.0961,0.0999,0.051,0.0359,0.1295,0.1468,0.1295
300000072,White,Man,Some College,I,Increasing size of House of Representatives,TRUE,1,0.2846,0.2644,0.3152,0.2639,0.2764,0.2598,0.2736,0.3101,0.2384,0.3152,0.3101
300000085,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.6126,0.5098,0.636,0.3917,0.4816,0.7111,0.288,0.4442,0.2675,0.636,0.7111
300000116,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.1882,0.2124,0.2549,0.1079,0.1501,0.2616,0.0862,0.2798,0.1994,0.2549,0.2798
300000130,Hispanic,Woman,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.0873,0.0817,0.1008,0.0284,0.0549,0.0337,0.0837,0.0667,0.1103,0.1008,0.1103
300000146,White,Man,Some College,R,Increasing size of House of Representatives,TRUE,1,0.2632,0.1697,0.2139,0.2785,0.1947,0.1885,0.1572,0.2669,0.0798,0.2785,0.2669
300000165,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.3451,0.2735,0.3055,0.463,0.2868,0.2639,0.2989,0.389,0.1928,0.463,0.389
300000169,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.2324,0.3491,0.3468,0.1611,0.259,0.3865,0.1354,0.2228,0.2302,0.3491,0.3865
300000185,Black,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.4714,0.4074,0.4005,0.4443,0.3454,0.4413,0.4478,0.4469,0.3588,0.4443,0.4478
300000196,Black,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.0669,0.0396,0.0972,0.0147,0.0603,0.1057,0.0192,0.0589,0.0721,0.0972,0.1057
300000226,Black,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.1734,0.2259,0.1442,0.0862,0.2161,0.1807,0.0363,0.1257,0.0834,0.2259,0.2161
300000230,White,Woman,HS or Less,R,Increasing size of House of Representatives,TRUE,1,0.4711,0.5559,0.3503,0.2641,0.5738,0.3732,0.3498,0.4828,0.2078,0.5559,0.5738
300000251,Asian,Man,4-Year,I,Increasing size of House of Representatives,TRUE,1,0.2313,0.2579,0.1491,0.1913,0.2081,0.1884,0.2044,0.2781,0.278,0.2579,0.2781
300000252,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.616,0.392,0.6513,0.3329,0.4409,0.629,0.2413,0.3515,0.2769,0.6513,0.629
300000257,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.0571,0.0407,0.1085,0.054,0.0466,0.0039,0.0258,0.0452,0.0843,0.1085,0.0843
300000261,White,Man,Some College,R,Increasing size of House of Representatives,TRUE,1,-0.0239,0.0069,0.0509,-0.0108,0.0324,0.0393,-0.0652,-0.0127,-0.034,0.0509,0.0393
300000304,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.463,0.5334,0.362,0.4391,0.5193,0.3199,0.4129,0.5034,0.1377,0.5334,0.5193
300000323,White,Woman,HS or Less,R,Increasing size of House of Representatives,TRUE,1,0.4458,0.4773,0.3375,0.3541,0.4661,0.281,0.3672,0.526,0.2622,0.4773,0.526
300000348,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.5117,0.5128,0.4145,0.424,0.469,0.3528,0.4325,0.5638,0.2701,0.5128,0.5638
300000359,Native American,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.2824,0.3435,0.3212,0.3453,0.317,0.2672,0.3227,0.3359,0.2127,0.3453,0.3359
300000400,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.353,0.3058,0.3029,0.2512,0.2376,0.2978,0.2823,0.3418,0.2021,0.3058,0.3418
300000424,White,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.2343,0.2881,0.132,0.1241,0.1547,0.2217,0.1147,0.2415,0.1729,0.2881,0.2415
300000491,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.6513,0.6124,0.5494,0.4445,0.7503,0.5007,0.4588,0.5137,0.2183,0.6124,0.7503
300000541,Black,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.4345,0.4277,0.4765,0.2979,0.3525,0.4473,0.3133,0.3371,0.6366,0.4765,0.6366
300000544,All Other,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.3714,0.3281,0.2093,0.4495,0.4066,0.1973,0.3704,0.3574,0.1626,0.4495,0.4066
300000562,White,Woman,Some College,I,Increasing size of House of Representatives,TRUE,1,0.4606,0.5561,0.3454,0.3651,0.5645,0.3396,0.3201,0.4892,0.227,0.5561,0.5645
300000573,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.1444,0.16,0.1212,0.2355,0.1061,0.0968,0.2075,0.1502,0.1448,0.2355,0.2075
300000589,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.4569,0.5331,0.322,0.336,0.4848,0.2939,0.4588,0.4303,0.1646,0.5331,0.4848
300000608,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.4084,0.5023,0.3394,0.3301,0.4175,0.3558,0.3448,0.3242,0.2314,0.5023,0.4175
300000627,White,Woman,HS or Less,I,Increasing size of House of Representatives,TRUE,1,0.212,0.3105,0.2381,0.2617,0.25,0.2557,0.256,0.3475,0.1814,0.3105,0.3475
300000632,Black,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.389,0.4552,0.3584,0.3186,0.4868,0.3329,0.3153,0.3801,0.1308,0.4552,0.4868
300000647,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.6193,0.5539,0.5232,0.441,0.4799,0.5512,0.4062,0.4942,0.3356,0.5539,0.5512
300000657,White,Man,HS or Less,I,Increasing size of House of Representatives,TRUE,1,0.5202,0.5191,0.4499,0.2148,0.4969,0.4823,0.3449,0.344,0.3364,0.5191,0.4969
300000685,Black,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.1016,0.1905,0.084,0.0738,0.1901,0.0926,0.0508,0.1327,0.0771,0.1905,0.1901
300000704,White,Woman,HS or Less,D,Increasing size of House of Representatives,TRUE,1,-0.0284,-0.0395,-0.0151,0.0816,0.0636,0.027,-0.0183,0.0483,-0.0305,0.0816,0.0636
300000745,Black,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.0895,0.1201,0.0172,0.0656,0.091,-0.0249,0.0907,0.0686,0.0799,0.1201,0.091
300000750,Black,Woman,HS or Less,I,Increasing size of House of Representatives,TRUE,1,0.4501,0.4984,0.3422,0.3644,0.4342,0.3409,0.3469,0.498,0.2612,0.4984,0.498
300000777,White,Man,4-Year,I,Increasing size of House of Representatives,TRUE,1,0.4,0.4442,0.4001,0.2745,0.3711,0.381,0.2312,0.4304,0.2876,0.4442,0.4304
300000787,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.669,0.5562,0.6295,0.3394,0.6544,0.6408,0.3859,0.4246,0.253,0.6295,0.6544
300000795,Hispanic,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.2015,0.2851,0.1952,0.2404,0.2235,0.1584,0.2757,0.2877,0.1668,0.2851,0.2877
300000815,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.5448,0.4986,0.383,0.5057,0.4456,0.3686,0.4543,0.5615,0.2007,0.5057,0.5615
300000865,Hispanic,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.4706,0.4731,0.4409,0.4424,0.5042,0.3774,0.3776,0.4621,0.2763,0.4731,0.5042
300000871,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.5476,0.4557,0.5307,0.3028,0.5128,0.4703,0.261,0.4246,0.1477,0.5307,0.5128
300000902,White,Woman,Some College,R,Increasing size of House of Representatives,TRUE,1,0.3838,0.431,0.3074,0.333,0.3853,0.3226,0.3064,0.3327,0.1921,0.431,0.3853
300000908,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.0139,0.0324,0.0579,0.1254,0.0127,0.0289,0.0521,-0.0004,0.0913,0.1254,0.0913
300000910,White,Man,Post-Grad,I,Increasing size of House of Representatives,TRUE,1,0.4958,0.5352,0.4135,0.3949,0.5179,0.4395,0.3399,0.4608,0.28,0.5352,0.5179
300000931,Black,Man,Some College,I,Increasing size of House of Representatives,TRUE,1,0.3753,0.4683,0.3049,0.1179,0.2556,0.3073,0.174,0.217,0.2936,0.4683,0.3073
300000940,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,1,-0.0224,-0.0385,0.0142,-0.0464,-0.0335,0.0102,-0.0075,-0.0205,0.0434,0.0142,0.0434
300000949,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.1573,0.1031,0.1815,0.128,0.1599,0.0948,0.1397,0.1966,0.115,0.1815,0.1966
300000952,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.4521,0.5453,0.3719,0.409,0.4569,0.3847,0.3879,0.4503,0.1811,0.5453,0.4569
300000960,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.445,0.541,0.4145,0.3961,0.4809,0.4621,0.3121,0.4178,0.2942,0.541,0.4809
300000997,Black,Woman,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.5491,0.5711,0.5108,0.3296,0.6159,0.4952,0.3362,0.4688,0.1999,0.5711,0.6159
300001006,Hispanic,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.0548,0.0379,0.1036,-0.0086,-0.0284,0.0503,-0.0442,-0.0226,0.0771,0.1036,0.0771
300001015,All Other,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.4234,0.4441,0.2669,0.3179,0.446,0.2894,0.3894,0.4679,0.1552,0.4441,0.4679
300001026,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.5981,0.392,0.6256,0.3179,0.4339,0.6484,0.2454,0.3702,0.1721,0.6256,0.6484
300001063,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.5073,0.5677,0.4384,0.4232,0.4572,0.4017,0.4451,0.5554,0.3426,0.5677,0.5554
300001069,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.647,0.5883,0.5709,0.5423,0.6543,0.5267,0.5077,0.5639,0.29,0.5883,0.6543
300001073,White,Man,Some College,I,Increasing size of House of Representatives,TRUE,1,0.2827,0.3751,0.1571,0.1715,0.1657,0.1566,0.1736,0.2901,0.0647,0.3751,0.2901
300001078,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.4555,0.4416,0.3214,0.4681,0.463,0.3163,0.3389,0.5113,0.2491,0.4681,0.5113
300001087,Black,Woman,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.1117,0.2414,0.1037,0.0813,0.2343,0.024,0.0361,0.137,0.0241,0.2414,0.2343
300001105,Black,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.4617,0.4354,0.347,0.463,0.4018,0.2632,0.3654,0.4578,0.2737,0.463,0.4578
300001133,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.193,0.2346,0.2103,0.2505,0.2229,0.1232,0.1655,0.2391,0.069,0.2505,0.2391
300001148,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.3074,0.3392,0.3003,0.1945,0.3415,0.2393,0.2424,0.2335,0.1886,0.3392,0.3415
300001150,White,Woman,4-Year,R,Increasing size of House of Representatives,TRUE,1,0.5067,0.4955,0.4568,0.3434,0.4669,0.4201,0.3655,0.3952,0.3844,0.4955,0.4669
300001194,Hispanic,Woman,4-Year,I,Increasing size of House of Representatives,TRUE,1,0.5799,0.562,0.3841,0.4286,0.5532,0.3752,0.3698,0.5153,0.2799,0.562,0.5532
300001195,White,Woman,4-Year,R,Increasing size of House of Representatives,TRUE,1,0.4878,0.5536,0.4264,0.3032,0.5491,0.4452,0.4129,0.517,0.3162,0.5536,0.5491
300001235,White,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.556,0.567,0.4352,0.4135,0.5293,0.4199,0.4041,0.6139,0.2031,0.567,0.6139
300001322,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.2648,0.322,0.3371,0.2598,0.1908,0.4178,0.2479,0.2792,0.4047,0.3371,0.4178
300001332,All Other,Woman,4-Year,I,Increasing size of House of Representatives,TRUE,1,0.1061,0.0889,0.1318,0.0805,0.0603,0.0995,0.046,0.0276,0.0948,0.1318,0.0995
300001343,All Other,Man,HS or Less,I,Increasing size of House of Representatives,TRUE,1,0.2712,0.2062,0.2545,0.3918,0.225,0.1008,0.3597,0.2947,0.2284,0.3918,0.3597
300001352,Asian,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.2811,0.4425,0.2875,0.2484,0.4132,0.2758,0.1313,0.3547,0.1519,0.4425,0.4132
300001364,Asian,Man,Some College,I,Increasing size of House of Representatives,TRUE,1,0.2793,0.2259,0.2395,0.4328,0.2022,0.1587,0.278,0.3449,0.1255,0.4328,0.3449
300001370,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.6214,0.6224,0.5106,0.4302,0.5606,0.5388,0.4747,0.5915,0.3181,0.6224,0.5915
300001371,White,Man,Some College,R,Increasing size of House of Representatives,TRUE,1,0.1951,0.1726,0.1802,0.134,0.234,0.1364,0.0618,0.2162,0.1024,0.1802,0.234
300001372,Asian,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.3295,0.221,0.3388,0.2167,0.183,0.2636,0.1406,0.2549,0.4475,0.3388,0.4475
300001384,White,Woman,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.2677,0.3269,0.1758,0.1791,0.2015,0.2773,0.2131,0.3001,0.3456,0.3269,0.3456
300001400,Black,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.268,0.3301,0.2815,0.3169,0.2106,0.2131,0.2835,0.2643,0.251,0.3301,0.2835
300001401,Hispanic,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,1,-0.0042,0.0144,-0.0208,0.0625,0.0159,-0.0263,0.0361,0.0181,0.0054,0.0625,0.0361
300001404,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.1653,0.2347,0.1755,0.2775,0.2462,0.135,0.2952,0.3424,0.1944,0.2775,0.3424
300001424,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.3596,0.4509,0.3167,0.4137,0.4115,0.2614,0.4513,0.3581,0.2851,0.4509,0.4513
300001435,All Other,Man,Some College,I,Increasing size of House of Representatives,TRUE,1,0.0466,0.0222,0.0955,0.0241,0.0048,0.0359,0.0064,0.0235,0.0542,0.0955,0.0542
300001439,Asian,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.3701,0.4554,0.3414,0.309,0.4121,0.3498,0.2931,0.3228,0.2248,0.4554,0.4121
300001453,Black,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.7869,0.6866,0.6393,0.484,0.4939,0.5275,0.442,0.5705,0.5679,0.6866,0.5705
300001458,Black,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.1731,0.0836,0.11,0.1173,0.0613,0.0197,0.0551,0.0872,0.1501,0.1173,0.1501
300001467,Hispanic,Man,Post-Grad,I,Increasing size of House of Representatives,TRUE,1,0.5663,0.388,0.6054,0.2711,0.3948,0.6987,0.1916,0.3915,0.1261,0.6054,0.6987
300001484,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.608,0.6663,0.5615,0.4399,0.5717,0.561,0.399,0.6017,0.3255,0.6663,0.6017
300001489,All Other,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.4813,0.5245,0.3618,0.5001,0.5518,0.2739,0.4104,0.5372,0.2631,0.5245,0.5518
300001491,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.3769,0.4572,0.3103,0.4744,0.3459,0.3083,0.5177,0.3497,0.2296,0.4744,0.5177
300001495,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.6443,0.4758,0.6483,0.3252,0.4511,0.7063,0.2687,0.4125,0.2345,0.6483,0.7063
300001497,Asian,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.2547,0.3392,0.3598,0.1151,0.3491,0.4483,0.1361,0.2778,0.2617,0.3598,0.4483
300001513,All Other,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,1,0.2513,0.294,0.2778,0.1582,0.1959,0.2962,0.2281,0.2209,0.4433,0.294,0.4433
300001516,Hispanic,Man,Post-Grad,I,Increasing size of House of Representatives,TRUE,1,0.0576,0.0163,0.0131,0.0897,0.0623,0.0121,0.0489,0.0796,0.0774,0.0897,0.0796
300001526,All Other,Woman,Post-Grad,I,Increasing size of House of Representatives,TRUE,1,0.3805,0.4402,0.3222,0.2857,0.4277,0.3076,0.2435,0.347,0.2016,0.4402,0.4277
300001549,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.0941,0.1099,0.0639,-0.0261,0.2382,0.0623,-0.0458,0.0984,0.0906,0.1099,0.2382
300001576,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.3522,0.3837,0.3595,0.2226,0.3183,0.502,0.2588,0.2845,0.4453,0.3837,0.502
300001582,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.4582,0.48,0.423,0.3109,0.4461,0.3685,0.2938,0.364,0.3373,0.48,0.4461
300001619,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,1,0.5865,0.5791,0.4551,0.4866,0.6103,0.4407,0.4893,0.5344,0.2615,0.5791,0.6103
300001684,All Other,Man,4-Year,D,Increasing size of House of Representatives,TRUE,1,0.5141,0.5096,0.4092,0.4662,0.5255,0.3939,0.4339,0.578,0.2118,0.5096,0.578
300001688,White,other gender,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.4145,0.4186,0.3494,0.3241,0.4741,0.3237,0.257,0.3825,0.1003,0.4186,0.4741
300001706,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.714,0.6397,0.6152,0.4394,0.6414,0.6179,0.391,0.5786,0.288,0.6397,0.6414
300001757,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,1,0.5771,0.4289,0.6192,0.3352,0.5421,0.6359,0.284,0.3909,0.1959,0.6192,0.6359
300001760,White,Woman,Some College,I,Increasing size of House of Representatives,TRUE,1,0.1411,0.1597,0.1561,0.263,0.1995,0.0937,0.1944,0.2336,-0.0015,0.263,0.2336
300001775,White,Woman,Some College,R,Increasing size of House of Representatives,TRUE,1,0.3819,0.4383,0.3168,0.3413,0.4118,0.3337,0.2957,0.2886,0.1685,0.4383,0.4118
300001797,Black,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,1,0.1089,0.2118,0.1784,0.1196,0.3118,0.1049,0.1011,0.161,0.0825,0.2118,0.3118
